-0.00397815 0.107393 0.0
0.155941 0.0950834 0.52
0.201464 0.0646039 0.811
-0.0888024 0.0322363 1.117
0.027526 0.0532445 1.414
0.726508 0.0687789 1.719
1.60423 0.00526047 2.018
1.15225 -0.0252171 2.311
0.68714 -0.0206556 2.6
0.778064 -0.0448746 2.892
2.34231 -0.0476293 3.19
2.06143 -0.0769587 3.572
1.46178 -0.077907 3.826
0.617856 -0.0940829 4.061
0.790821 -0.0951168 4.347
0.694413 -0.112507 4.749
0.805752 -0.119973 5.104
1.90604 -0.0865968 5.366
